id,organization_id,accessibility,admin_emails,alternate_name,description,email,languages,latitude,longitude,name,transportation,virtual,website
168443,,,,,,,,39.297096,-76.607961,Baltimore City Health Department,,,
201133,,,,,,,,39.297096,-76.607961,Maryland Family Network,,,
201133,,,,,,,,39.297096,-76.607961,Maryland Family Network,,,
168575,,,,,,,,39.28026,-76.65054,Churches United Against AIDS,,,
167827,,,,,,,,39.28026,-76.65054,University of Maryland Medical System,,,
167827,,,,,,,,39.28026,-76.65054,University of Maryland Medical System,,,
260285,,,,,,,,39.297096,-76.607961,American Legion National Headquarters,,,
167308,,,,,,,,39.32844,-76.60206,Franciscan Sisters of Baltimore,,,
167524,,,,,,,,39.32844,-76.60206,Mayor's Office of Employment Development ,,,
167524,,,,,,,,39.32844,-76.60206,Mayor's Office of Employment Development ,MTA #14.,,
167521,,,,,,,,39.294607,-76.623488,Maryland Volunteer Lawyers Service,,,
167034,,,,,,,,39.294607,-76.623488,"ASSOCIATED: Jewish Community Federation of Baltimore, The",,,
167034,,,,,,,,39.294607,-76.623488,"ASSOCIATED: Jewish Community Federation of Baltimore, The","MTA bus # 3, 8, 36, 44 and 55.",,
167513,,,,,,,,39.294607,-76.623488,Maryland State Department of Education,"19, 91, Metro subway State Center and the Light Rail.",,
168577,,,,,,,,39.28068,-76.53798,"Key Point Health Services, Administrative Office",,,
167390,,,,,,,,39.297096,-76.607961,Helping Up Mission,,,
168248,,,,,,,,39.297096,-76.607961,"U.S. Department of Labor, Wage and Hour Division",,,
167048,,,,,,,,39.30651,-76.638504,Baltimore City Police Department,,,
168626,,,,,,,,39.294607,-76.623488,Native American Lifelines,,,
168313,,,,,,,,39.294607,-76.623488,Maryland Humanities ,,,
44865489,,,,,,,,39.3052484,-76.6151416,Blossoms House of Restoration ,,,
182559,,,,,,,,39.294607,-76.623488,University of Baltimore,,,
1294078,,,,,,,,39.294607,-76.623488,Boys and Girls Clubs of America,,,
1739551,,,,,,,,39.2304,-76.61736,Brooklyn Community United Methodist Church ,"#21, #11, #23",,
167227,,,,,,,,39.30651,-76.638504,Corpus Christi,,,
167922,,,,,,,,39.297096,-76.607961,Baltimore City Mayor's Office of Constituent Services,"#3, #11, #21, #61, #64, Charm City Circulator:  Purple Route.North Charles/East Biddle Street Stop",,
26878053,,,,,,,,39.3670956,-76.5971657,Northside Baptist Church ,,,
167513,,,,,,,,39.294607,-76.623488,Maryland State Department of Education,,,
167496,,,,,,,,39.294607,-76.623488,"Maryland Department of Labor, Licensing & Regulation",,,
167496,,,,,,,,39.294607,-76.623488,"Maryland Department of Labor, Licensing & Regulation",,,
201133,,,,,,,,39.28068,-76.53798,Maryland Family Network,Yellow bus line drops off at Washington Boulevard and Cross Street,,
168212,,,,,,,,39.297096,-76.607961,Maryland Psychiatric Society,,,
167360,,,,,,,,39.327,-76.6383,Hampden Family Center,"On MTA bus route 5;  MTA bus routes 6, 13, 15, 20, 22, 23, 35, 40, 50, 104, 120, 310, 411, 420 and Metro Subway Johns Hopkins station are within 5 blocks",,
168875,,,,,,,,39.297096,-76.607961,Baltimore City Bar Association,,,
169144,,,,,,,,39.297096,-76.607961,Baltimore City Circuit Court,,,
169144,,,,,,,,39.297096,-76.607961,Baltimore City Circuit Court,,,
168474,,,,,,,,39.297096,-76.607961,Greater Baltimore Committee,,,
167148,,,,,,,,39.294607,-76.623488,Catholic Charities of the Archdiocese of Baltimore,,,
169014,,,,,,,,39.48756,-76.65966,Baltimore County Office of Workforce Development,,,
167383,,,,,,,,39.294607,-76.623488,Chase Brexton Health Services,,,
167032,,,,,,,,39.294607,-76.623488,Associated Black Charities,,,
167675,,,,,,,,39.297096,-76.607961,"Salvation Army Central Maryland, The","1, 3,5,7,8,10, 10x, 14,17,20, 27,31,35, 36,48,61,310, few blocks from the Lightrail (convention center or Univ. Center/Baltimore Street) or Subway (Lexington Market)",,
167766,,,,,,,,39.30651,-76.638504,St. Vincent de Paul of Baltimore,#23,,
167148,,,,,,,,39.270522,-76.626796,Catholic Charities of the Archdiocese of Baltimore,,,
167923,,,,,,,,39.270522,-76.626796,Paul's Place,,,
168862,,,,,,,,39.33798,-76.53624,Dayspring Programs,,,
168862,,,,,,,,39.31668,-76.57848,Dayspring Programs,,,
358097,,,,,,,,39.289024,-76.592447,Baltimore American Indian Center,,,
166954,,,,,,,,39.30651,-76.638504,First Mount Calvary Baptist Church,,,
168054,,,,,,,,39.294607,-76.623488,Volunteers of America Chesapeake,,,
167880,,,,,,,,39.32844,-76.60206,"Women's Housing Coalition, The",,,
167050,,,,,,,,39.297096,-76.607961,Baltimore City State's Attorney's Office,,,
167050,,,,,,,,39.297096,-76.607961,Baltimore City State's Attorney's Office,,,
167766,,,,,,,,39.297096,-76.607961,St. Vincent de Paul of Baltimore,,,
167827,,,,,,,,39.294607,-76.623488,University of Maryland Medical System,"MTA #5, #21, State Center Subway",,
167827,,,,,,,,39.294607,-76.623488,University of Maryland Medical System,,,
167827,,,,,,,,39.294607,-76.623488,University of Maryland Medical System,,,
167827,,,,,,,,39.294607,-76.623488,University of Maryland Medical System,,,
167244,,,,,,,,39.308024,-76.622853,Maryland Department of Juvenile Services,,,
167574,,,,,,,,39.28026,-76.65054,Neighborhood Design Center,,,
23505117,,,,,,,,39.30651,-76.638504,Union Baptist Church ,,,
168639,,,,,,,,39.3642,-76.58808,Maryland Emergency Management Agency,,,
167723,,,,,,,,39.25254,-76.69638,Southwest Emergency Services,,,
11920917,,,,,,,,39.34032,-76.5051,St. Clement's Church,,,
168632,,,,,,,,39.297096,-76.607961,1000 Friends of Maryland,,,
167941,,,,,,,,39.294607,-76.623488,"MedChi, The Maryland State Medical Society",,,
167047,,,,,,,,39.294607,-76.623488,Baltimore City Medical Society,,,
167941,,,,,,,,39.294607,-76.623488,"MedChi, The Maryland State Medical Society",,,
168048,,,,,,,,39.30651,-76.638504,Baltimore City Head Start Program,,,
24418029,,,,,,,,39.31668,-76.57848,Mattie B. Uzzle Outreach Center,,,
167524,,,,,,,,39.31668,-76.57848,Mayor's Office of Employment Development ,"Orange Route circulator, MTA bus 1, 20, 35 (since Bus Link, unsure of the numbers.)",,
168402,,,,,,,,39.31668,-76.57848,Historic East Baltimore Community Action Coalition,,,
8892260,,,,,,,,39.289024,-76.592447,"Ulman Cancer Fund, The",,,
1830800,,,,,,,,39.30651,-76.638504,UMAR Boxing ,,,
167045,,,,,,,,39.34314,-76.68474,Baltimore City Department of Social Services,,,
167045,,,,,,,,39.34314,-76.68474,Baltimore City Department of Social Services,,,
167045,,,,,,,,39.297096,-76.607961,Baltimore City Department of Social Services,,,
167045,,,,,,,,39.34314,-76.68474,Baltimore City Department of Social Services,,,
9061262,,,,,,,,39.270522,-76.626796,Baltimore Community Tool Bank,,,
167042,,,,,,,,39.28026,-76.65054,Baltimore Housing Authority,,,
167042,,,,,,,,39.28026,-76.65054,Baltimore Housing Authority,,,
167827,,,,,,,,39.28026,-76.65054,University of Maryland Medical System,,,
167069,,,,,,,,39.297096,-76.607961,"Baltimore Rescue Mission, The",,,
219399,,,,,,,,39.297096,-76.607961,Jai Medical Center,,,
167762,,,,,,,,39.294607,-76.623488,St. Peter's Adult Learning Center,,,
168455,,,,,,,,39.31668,-76.57848,Presbytery of Baltimore,MTA bus #7 & 10,,
168486,,,,,,,,39.30651,-76.638504,Habitat for Humanity International,,,
168486,,,,,,,,39.30651,-76.638504,Habitat for Humanity International,,,
167524,,,,Accademy for College and Career Exploration; ACCE,Near the intersection of Falls Road and West 36th Street. ,,,39.32844,-76.60206,Mayor's Office of Employment Development ,Number 26 and 73 bus line,,
168600,,,,,,,,39.30651,-76.638504,Booker T. Washington Middle School,MTA # 13 & 91,,
167883,,,,,,,,39.3642,-76.58808,Woodbourne Center,,,
167883,,,,,,,,39.405643,-76.580438,Woodbourne Center,MTA #5 and #91,,
167511,,,,,,,,39.3705,-76.69446,Maryland Society for Sight,,,
167438,,,,,,,,39.28068,-76.53798,Jubilee Baltimore,,,
167690,,,,,,,,39.32844,-76.60206,Second Shiloh Meal Kitchen & Emergency Food Pantry,,,
168394,,,,,,,,39.289024,-76.592447,Powell Recovery Center,,,
167718,,,,,,,,39.270522,-76.626796,"Baltimore Station, The",,,
167514,,,,,,,,39.2304,-76.61736,Maryland Department of Transportation,,,
168362,,,,,,,,39.31668,-76.57848,Oliver Community Economic Development Corporation,,,
168401,,,,,,,,39.289024,-76.592447,United Ministries,,,
167825,,,,,,,,39.294607,-76.623488,University of Baltimore School of Law,"Bus numbers 1 and 27, Lightrail, paratransit",,
167641,,,,,,,,39.30651,-76.638504,Providence Baptist Church,,,
169021,,,,,,,,39.270522,-76.626796,Developmental Disabilities Administration ,,,
167531,,,,,,,,39.30651,-76.638504,Samaritan Community,,,
168435,,,,,,,,39.30651,-76.638504,Providence Adult Day Care,"MTA #22., Light Rail-Woodbury Station",,
167079,,,,,,,,39.30651,-76.638504,Bethel African Methodist Episcopal Church,,,
168095,,,,,,,,39.25254,-76.69638,Active Day,,,
167715,,,,,,,,39.270522,-76.626796,South Baltimore Community Assistance Program,,,
168079,,,,,,,,39.37764,-76.70598,Asthma and Allergy Foundation of America ,,,
167394,,,,,,,,39.32844,-76.60206,Homestead UMC Service Center,,,
167394,,,,,,,,39.32844,-76.60206,Homestead UMC Service Center,,,
167485,,,,,,,,39.001677,-77.03534,Maryland Nonprofits,,,
203786,,,,,,,,39.327,-76.6383,Bell Foundation,,,
167485,,,,,,,,39.327,-76.6383,Maryland Nonprofits,,,
167497,,,,,,,,39.327,-76.6383,Disability Rights Maryland,,,
168656,,,,,,,,39.327,-76.6383,Community Conferencing Center,,,
188179,,,,,,,,39.327,-76.6383,Higher Achievement Program,,,
167485,,,,,,,,39.172288,-76.851429,Maryland Nonprofits,,,
2698485,,,,,,,,38.9174,-77.0357,Urban Alliance ,,,
167784,,,,,,,,39.30651,-76.638504,Total Health Care,,,
167736,,,,,,,,39.31668,-76.57848,St. Francis Xavier Church,,,
167102,,,,,,,,39.30651,-76.638504,New Metropolitan Church,,,
167102,,,,,,,,39.30651,-76.638504,New Metropolitan Church,,,
167102,,,,,,,,39.30651,-76.638504,New Metropolitan Church,,,
168191,,,,,,,,39.310283,-76.67371,Agape House,,,
168191,,,,,,,,39.310283,-76.67371,Agape House,,,
168191,,,,,,,,39.310283,-76.67371,Agape House,,,
168191,,,,,,,,39.310283,-76.67371,Agape House,"MTA bus #13, 19 and 36",,
168191,,,,,,,,39.310283,-76.67371,Agape House,,,
168191,,,,,,,,39.310283,-76.67371,Agape House,,,
168191,,,,,,,,39.310283,-76.67371,Agape House,,,
168191,,,,,,,,39.310283,-76.67371,Agape House,,,
168191,,,,,,,,39.310283,-76.67371,Agape House,,,
168523,,,,,,,,39.28068,-76.53798,Johns Hopkins Community Physicians,,,
28766236,,,,,,,,39.290532,-76.641229,Safe Alternative Foundation for Education (SAFE),,,
167784,,,,,,,,39.28026,-76.65054,Total Health Care,,,
167784,,,,,,,,39.28026,-76.65054,Total Health Care,,,
168751,,,,,,,,39.32382,-76.71426,"People Encouraging People, Corporate Office",,,
167524,,,,,,,,39.30651,-76.638504,Mayor's Office of Employment Development ,,,
167784,,,,,,,,39.30651,-76.638504,Total Health Care,,,
168443,,,,,,,,39.30651,-76.638504,Baltimore City Health Department,MTA bus #11 and 3,,
167346,,,,,,,,39.31668,-76.57848,Govans Ecumenical Development Corporation (GEDCO),,,
167045,,,,,,,,39.297096,-76.607961,Baltimore City Department of Social Services,,,
167045,,,,,,,,39.297096,-76.607961,Baltimore City Department of Social Services,"MTA bus 3, 19, 33 and 103",,
168355,,,,,,,,39.30651,-76.638504,New Song Urban Ministries,,,
167737,,,,,,,,39.30651,-76.638504,St. Gregory the Great Church,,,
167766,,,,,,,,39.30651,-76.638504,St. Vincent de Paul of Baltimore,,,
167091,,,,,,,,39.327,-76.6383,Black Mental Health Alliance for Education/Consultation,,,
167791,,,,,,,,39.30651,-76.638504,Trinity Baptist Church,,,
167900,,,,,,,,39.30651,-76.638504,"Y of Central Maryland, Association Office",,,
167900,,,,,,,,39.30651,-76.638504,"Y of Central Maryland, Association Office",,,
167048,,,,,,,,39.31668,-76.57848,Baltimore City Police Department,,,
166957,,,,,,,,39.30651,-76.638504,AIDS Interfaith Residential Services ,,,
31463215,,,,,,,,39.28026,-76.65054,"Clay Pots, A Place to Grow","#21, #1, #51",,
167148,,,,,,,,39.294607,-76.623488,Catholic Charities of the Archdiocese of Baltimore,,,
167766,,,,,,,,39.294607,-76.623488,St. Vincent de Paul of Baltimore,Mobile van service available,,
168877,,,,,,,,39.294607,-76.623488,Hostelling International - USA Potomac Area Council,,,
169001,,,,,,,,39.34138,-76.58361,Morgan State University,,,
169051,,,,,,,,39.34138,-76.58361,NorthEast Development Alliance,,,
168387,,,,,,,,39.31668,-76.57848,Baltimore Mediation Facilitation & Training,CityLink Brown and Gold and #21,,
167904,,,,,,,,39.31668,-76.57848,Zion Baptist Church,,,
12477699,,,,,,,,39.270522,-76.626796,Second Chance,,,
167605,,,,,,,,39.30651,-76.638504,Payne Memorial Church,,,
167605,,,,,,,,39.30651,-76.638504,Payne Memorial Church,,,
169149,,,,,,,,39.30651,-76.638504,University of Maryland School of Social Work,Yes (provided by local school system),,
167245,,,,,,,,39.172288,-76.851429,"Humanim, Inc.",,,
167245,,,,,,,,39.31668,-76.57848,"Humanim, Inc.",,,
167271,,,,,,,,39.28026,-76.65054,Echo House Multi-Service Center,,,
167474,,,,,,,,39.289024,-76.592447,Lutheran Mission Society of Maryland,Light Rail,,
167827,,,,,,,,39.3705,-76.69446,University of Maryland Medical System,,,
169096,,,,,,,,39.32382,-76.71426,Spectrum Support,,,
168715,,,,,,,,39.32844,-76.60206,Taylor Made Assisted Living Center,,,
167435,,,,,,,,39.30213,-76.56212,Johns Hopkins Hospital,,,
54843697,,,,,Located near the intersections of Rutland Avenue and McDonogh Street.,,,39.31668,-76.57848,Baltimore City Mayor's Office of Human Services ,,,
374366,,,,,,,,39.30651,-76.638504,Light of Truth Center,,,
167480,,,,,,,,39.270522,-76.626796,March of Dimes Maryland-Maryland Market,,,
168259,,,,,,,,39.270522,-76.626796,Business Volunteer Unlimited Maryland,,,
168881,,,,,,,,39.289024,-76.592447,The Family Center at Kennedy Krieger,,,
167442,,,,,,,,39.289024,-76.592447,Kennedy Krieger Institute,,,
167494,,,,,,,,39.294607,-76.623488,Maryland Department of Health,"Bus #3, 11, 13, 61 and 64. Also Charm City Circulator Purple Line nearby, North Avenue light rail is within a farther walking distance",,
168080,,,,,,,,,,Crohn's & Colitis Foundation of America,MTA,,
56755788,,,,,,emartinez@supportkind.org,,39.3099912,-76.6167455,Project KIND,,,https://supportkind.org/
167697,,,,,,,,39.294607,-76.623488,"TurnAround, Inc.",,,
166957,,,,,,,,39.294607,-76.623488,AIDS Interfaith Residential Services ,,,
166957,,,,,,,,39.294607,-76.623488,AIDS Interfaith Residential Services ,,,
167435,,,,,,,,39.30213,-76.56212,Johns Hopkins Hospital,MTA bus #53 and #58 and #36,,
167608,,,,,,,,39.28026,-76.65054,People's Church of Baltimore,,,
167813,,,,,,,,39.2871649,-76.6156372,United Way of Central Maryland,"94, CityLink Gold",,
167813,,,,,,,,39.294607,-76.623488,United Way of Central Maryland,,,
167813,,,,,,,,39.29775,-76.60791,United Way of Central Maryland,,,
358732,,,,,,,,39.270522,-76.626796,Maryland Department of Environment,"#7 bus, Metro at Upton Station is one block away",,
358719,,,,,,,,39.00438,-76.50714,Maryland Energy Administration,,,
167327,,,,,,,,39.327,-76.6383,"Fuel Fund of Maryland, Administrative Office",,,
167639,,,,,,,,39.294607,-76.623488,Project PLASE,,,
168382,,,,,,,,39.310283,-76.67371,Raven's Medical Adult Day Care Center,,,
169023,,,,,,,,39.37764,-76.70598,Center for Community Integration,,,
167470,,,,,,,,39.297096,-76.607961,Ark Church,,,
167048,,,,,,,,39.32844,-76.60206,Baltimore City Police Department,,,
168524,,,,,,,,39.32382,-76.71426,Outward Bound USA,,,
204262,,,,,,,,39.31668,-76.57848,"Reclaiming Our Children and Community Project, Inc.",,,
12830652,,,,,,,,39.31668,-76.57848,Scarlet Covering ,,,
56406496,,,,,Near the intersection of North Howard Street and West 20th Street.,,,,,Better Tomorrow Starts Today,,,www.btstservices.com
167044,,,,,,,,39.30651,-76.638504,Baltimore City Department of Recreation and Parks,2 blocks away,,
167902,,,,,,,,39.294607,-76.623488,YWCA of the Greater Baltimore Area,,,
168676,,,,,,,,39.30651,-76.638504,Newborn Holistic Ministries,,,
167262,,,,,,,,39.26268,-76.49478,Dundalk Youth Service Center,,,
167471,,,,,,,,39.28068,-76.53798,Loading Dock,,,
168671,,,,,,,,39.294607,-76.623488,Downtown Partnership of Baltimore,,,
38339526,,,,,,,,39.2884675,-76.6156184,Baltimore Regional Housing Partnership,,,
168399,,,,,,,,39.297096,-76.607961,Youth As Resources,,,
168752,,,,,,,,39.270522,-76.626796,Ebenezer AME Church,,,
368000,,,,,,,,,,New Vision House of Hope,,,
167049,,,,,,,,39.297096,-76.607961,Baltimore City Public School System,,,
167049,,,,,,,,39.297096,-76.607961,Baltimore City Public School System,MTA bus #20,,
167049,,,,,,,,39.297096,-76.607961,Baltimore City Public School System,,,
167049,,,,,,,,39.297096,-76.607961,Baltimore City Public School System,,,
167566,,,,,,,,39.270522,-76.626796,"National Federation of the Blind, Headquarters",,,
37337784,,,,,,,,39.2916693,-76.6107555,Baltimore City Department of Public Works,,,
168443,,,,,,,,39.297096,-76.607961,Baltimore City Health Department,,,
167585,,,,,,,,39.297096,-76.607961,Maryland Office of the Attorney General,,,
168140,,,,,,,,39.297096,-76.607961,Maryland Insurance Administration,#23,,
167513,,,,,,,,39.294607,-76.623488,Maryland State Department of Education,,,
39378823,,,,,,,,39.3566929,-76.5781781,Mount Zion Food Pantry,,,
167045,,,,,,,,39.31668,-76.57848,Baltimore City Department of Social Services,,,
167882,,,,,,,,39.31668,-76.57848,"Office of the Maryland Women, Infants and Children Program",,,
167495,,,,,On North Broadway between the intersections of North Avenue and Bonaparte Ave. ,,,39.3130613,-76.5969413,Maryland Department of Human Services,,,
167094,,,,,,,,39.28026,-76.65054,Bon Secours Baltimore Health System,,,
167382,,,,,,,,39.297096,-76.607961,Health Care for the Homeless,"Close to Metro, Light Rail and Bus lines",,
167094,,,,,,,,39.28026,-76.65054,Bon Secours Baltimore Health System,"Located near bus lines: 3, 11, 61, 64",,
167094,,,,,,,,39.28026,-76.65054,Bon Secours Baltimore Health System,,,
259792,,,,,,,,39.30651,-76.638504,Christian Memorial Church,"Light Rail, Circulator and Metro",,
166991,,,,,,,,39.327,-76.6383,American Diabetes Association,,,
166991,,,,,,,,39.327,-76.6383,American Diabetes Association,,,
167187,,,,,,,,39.31668,-76.57848,Christ UMC,,,
201133,,,,,,,,39.29484,-76.43652,Maryland Family Network,,,
167922,,,,,,,,0,-90,Baltimore City Mayor's Office of Constituent Services,,,
167494,,,,,,,,39.297096,-76.607961,Maryland Department of Health,,,
167953,,,,,,,,39.297096,-76.607961,Baltimore City Department of Communication Services,,,
168126,,,,,,,,39.32844,-76.60206,MedStar Health,,,
167042,,,,,,,,39.297096,-76.607961,Baltimore Housing Authority,,,
168653,,,,,,,,39.294607,-76.623488,Recovery Network ,,,
167521,,,,,,,,39.2913238,-76.6149689,Maryland Volunteer Lawyers Service,,,
167392,,,,,,,,39.294607,-76.623488,Homeless Persons Representation Project,,,
182028,,,,,Located in between the intersections of East Saratoga Street and East Lexington Street. ,,,39.297096,-76.607961,Job Opportunities Task Force (JOTF),,,
34283650,,,,,,,,39.2913651,-76.6150974,Tahirih Justice Center,"80, 115, Circulator Green",,
167643,,,,,,,,39.297096,-76.607961,Maryland Office of the Public Defender,,,
167494,,,,,,,,39.294607,-76.623488,Maryland Department of Health,,,
167494,,,,,,,,39.294607,-76.623488,Maryland Department of Health,,,
167494,,,,,,,,39.294607,-76.623488,Maryland Department of Health,,,
167494,,,,,,,,39.294607,-76.623488,Maryland Department of Health,,,
167494,,,,,,,,39.294607,-76.623488,Maryland Department of Health,,,
167494,,,,,,,,39.294607,-76.623488,Maryland Department of Health,,,
167882,,,,,,,,39.30118,-76.56969,"Office of the Maryland Women, Infants and Children Program",,,
167832,,,,,,,,0,-90,US Department of Veterans Affairs,,,
167392,,,,,,,,39.294607,-76.623488,Homeless Persons Representation Project,,,
167832,,,,,,,,39.294607,-76.623488,US Department of Veterans Affairs,,,
166962,,,,,,,,39.32844,-76.60206,Baltimore Community Resource Center,,,
166962,,,,,,,,39.32844,-76.60206,Baltimore Community Resource Center,"See the MTA public transportation website at https://mta.maryland.gov/., Varies by location, please contact each location to get information on proximity to public transit",,
56406555,,,,,Near intersection of Lexington Street and Guilford Avenue,,,,,"Inspirations, LLC","Proximity to public transportation varies, please call each location to confirm.",,http://www.inspirationsmd.com/
168443,,,,,,,,39.297096,-76.607961,Baltimore City Health Department,Easily accessible via Charles Street Subway Station and Camden Yards Light Rail Station,,
167813,,,,,,,,39.2999799,-76.587476,United Way of Central Maryland,,,
167663,,,,,,,,39.30118,-76.56969,St. Wenceslaus Catholic Church,,,
168598,,,,,,,,39.30651,-76.638504,DRU Mondawmin Healthy Families,,,
1741086,,,,,,,,39.30651,-76.638504,Parks and People Foundation,,,
167578,,,,,,,,39.30651,-76.638504,New Shiloh Baptist Church,,,
616558,,,,,,,,39.32844,-76.60206,Institutes for Behavioral Resources,,,
167599,,,,,,,,39.32844,-76.60206,"Family Tree, The",,,
168443,,,,,,,,39.32844,-76.60206,Baltimore City Health Department,"Buslines- 1, 3x, 10, 30, 61, 64, 120, 310, 410 & 411, Metro- Charles Center",,
167281,,,,,,,,39.31668,-76.57848,Maryland Episcopal Collaborative,,,
616562,,,,,,,,39.32844,-76.60206,Man Alive,,,
169080,,,,,,,,39.30651,-76.638504,Druid Heights Community Development Corporation,,,
169061,,,,,,,,39.297096,-76.607961,Structured Employment Economic Development Corporation,,,
169061,,,,,,,,39.297096,-76.607961,Structured Employment Economic Development Corporation,,,
166992,,,,,,,,39.297096,-76.607961,"American Heart Association, Maryland Office",,,
182028,,,,,,,,39.297096,-76.607961,Job Opportunities Task Force (JOTF),Buses and subway located 5 minutes away,,
167068,,,,,,,,39.28026,-76.65054,Narcotics Anonymous Service Center,,,
182683,,,,,,,,39.297096,-76.607961,Maryland Crime Victims Resource Center,,,
168350,,,,,,,,39.32844,-76.60206,"US Department of Labor, Employment & Training Administration",,,
168616,,,,,,,,39.294607,-76.623488,"Shelter Group, The",,,
167461,,,,,,,,39.294607,-76.623488,"Lexaco, Inc.",,,
167249,,,,,,,,39.289024,-76.592447,"Door, Inc. The",,,
168585,,,,,,,,39.297096,-76.607961,America Works of Maryland,,,
167827,,,,,,,,39.294607,-76.623488,University of Maryland Medical System,,,
167828,,,,,,,,39.294607,-76.623488,University of Maryland School of Pharmacy,"MTA #30, #53, #54, CityLink Red and CityLink Silver",,
168581,,,,,,,,39.310283,-76.67371,Women Accepting Responsibility ,,,
167498,,,,,,,,39.25254,-76.69638,Maryland Food Bank,,,
167827,,,,,,,,39.32382,-76.71426,University of Maryland Medical System,,,
168516,,,,,,,,39.32382,-76.71426,Brain Injury Association of Maryland,,,
168508,,,,,,,,39.30651,-76.638504,Light Health & Wellness Comprehensive Service,"MTA bus #5, #35, #13, #20, #23, #40",,
167400,,,,,,,,39.338873,-76.581715,"House of Ruth, Maryland",,,
167400,,,,,,,,39.32844,-76.60206,"House of Ruth, Maryland",,,
167400,,,,,,,,39.32844,-76.60206,"House of Ruth, Maryland",,,
167400,,,,,,,,39.32844,-76.60206,"House of Ruth, Maryland",,,
167400,,,,,,,,39.32844,-76.60206,"House of Ruth, Maryland",,,
358851,,,,,,,,39.310283,-76.67371,Mt. Moriah Church,,,
168649,,,,,,,,39.30651,-76.638504,Center for Urban Families,,,
168649,,,,,,,,39.30651,-76.638504,Center for Urban Families,,,
167524,,,,WEB Dubois High School,"Near the intersections of Pioneer Drive, Fleetwood Avenue and Plymouth Road.   ",,,39.32844,-76.60206,Mayor's Office of Employment Development ,"MTA bus #91., Close to Mondawmin Metro.",,
167048,,,,,,,,39.3705,-76.69446,Baltimore City Police Department,,,
