id,location_id,attention,address_1,address_2,city,state_province,postal_code,country
167693,55291352,"Score-Counselors To America's Small Business Stephen L. Rosenstein, Chairman",SCORE Office,9250 Bendix Road,Columbia,MD,21045,United States
168612,55291350,"U.S. Housing And Urban Development James S. Kelly, Field Office Director",10 South Howard Street,"5th Floor, City Crescent Building",Baltimore,MD,21201-2505,United States
167226,55291357,"Americorps Keith J. Hart, Director",100 Community Place,1st Floor,Baltimore,MD,21032,United States
169142,55291360,Baltimore City Sheriff's Office Sheriff John W. Anderson,100 North Calvert Street,Room 104,Baltimore,MD,21202,United States
201133,55291362,"Southeast Baltimore Early Head Start Gayne Barlow-Kemper, Ms, Director",100 North Chester Street,,Baltimore,MD,21231,United States
167043,55291366,"Balto. City Dept. Of Legislative Reference Avery Aisen Stark, Director",100 North Holiday Street,Room 626,Baltimore,MD,21202,United States
167922,55291368,,100 North Holliday Street,,Baltimore,MD,21202,United States
401849,55289963,,PO Box 8964,,Baltimore,MD,21222,United States
168443,55291384,"Baltimore Substance Abuse Systems, Inc. Bill Atkins, Interim President",100 South Charles Street,"Tower 2, 8th Floor",Baltimore,MD,21201,United States
168521,55291382,"Federal Public Defender's Office James Wyda, Federal Public Defender",100 South Charles Street,9th Floor,Baltimore,MD,21201,United States
168396,55291386,"Julie Community Center Sr. Barbara Ann English, Director",100 South Washington Street,,Baltimore,MD,21231,United States
167210,55291393,"Waxter Center For Senior Citizens Leslie Yancy, Acting Director",1000 Cathedral Street,,Baltimore,MD,21201,United States
168523,55291396,"East Baltimore Medical Center Dan Bitzel, Site Administrator",1000 East Eager Street,,Baltimore,MD,21202,United States
168722,55291398,"Cancer Health Disparities Research Program Michael Farrier, Programs Manager",1000 East Eager Street,3rd Floor,Baltimore,MD,21202,United States
168538,55291400,"Pet Loss Helpline Robin Kellogg, Coordinator",1000 East Joppa Road,Apartment 203,Baltimore,MD,21286,United States
0,168632,1000 Friends Of MarylandDru Schmidt-Perkins                          ,1209 North Calvert Street,,Baltimore,MD,21202,United States
168443,55291412,"Baltimore City Health Dept. Sandra Haskett, Administrative Director",1001 East Fayette Street,,Baltimore,MD,21202,United States
168443,55291409,"Hiv/Std Prevention Program Glen Olthoff, Program Manager",1001 East Fayette Street,,Baltimore,MD,21202,United States
168443,55291407,Baltimore City Health Dept. Assistant Commissioner,1001 East Fayette Street,,Baltimore,MD,21202,United States
168443,55291404,"Baltimore City Health Dept. Olivia D. Farrow, Assistant Commissioner",1001 East Fayette Street,,Baltimore,MD,21202,United States
201133,55291417,"Baltimore City Child Care Resource Center Casandra Fallin, Executive Director",1001 Eastern Avenue,2nd Floor,Baltimore,MD,21202,United States
201133,55291415,"Locate: Child Care, Maryland Arna Griffith, Director",1001 Eastern Avenue,2nd Floor,Baltimore,MD,21202-4079,United States
168575,55291425,"Churches United Against Aids Rev. Brenda Mcbride, Executive Director",1001 Saint Paul Street,,Baltimore,MD,21202,United States
167827,55291428,"Deaf Addiction Services At Maryland (Dasam) Lisa Blumenthal, Case Manager",1001 West Pratt Street,,Baltimore,MD,21223,United States
167827,55291431,"Alcohol & Drug Abuse Prg. University Of Md Gale Chappman Robinson, Director",1001 West Pratt Street,2nd Floor,Baltimore,MD,21223,United States
260285,55291433,"American Legion Department Of Maryland Thomas L. Davis, Department Adjutant",101 North Gay Street,Room E,Baltimore,MD,21202,United States
167308,55291436,"Franciscan Center Karen Hayward-West,  Director",101 West 23rd Street,,Baltimore,MD,21218,United States
167524,55291443,"Youth Services, Futures Program Michelle D. Miles, Program Manager",101 West 24th Street,,Baltimore,MD,21218-5024,United States
167524,55291446,"Youth Services, Career Development Division Alice D. M. Cole, Director",101 West 24th Street,,Baltimore,MD,21218,United States
167521,55291449,,101 West Lombard Street,8th Floor,Baltimore,MD,21201,United States
167034,55291455,"Jill Fox Memorial Fund Mrs. Toba Grant, Executive Director",101 West Mount Royal Avenue,,Baltimore,MD,21201,United States
167034,55291452,"Chana Nancy Aiken, Program Director",C/O The Associated,101 West Mount Royal Avenue,Baltimore,MD,21201,United States
167513,55291458,"Division Of Rehabilitation Services Region 3 Michael Breeden, Regional Director",1010 Park Avenue,Suite 102 & 110,Baltimore,MD,21201,United States
168577,55289969,"Key Point Health Services, Inc. Dundalk Tessa Worsham, Director",1012 North Point Road,,Baltimore,MD,21224,United States
167390,55291464,"Helping Up Mission Bob Gehman, Executive Director",1029 East Baltimore Street,,Baltimore,MD,21202,United States
168248,55291470,"U.S. Dept. Of Labor, Wage And Hour Division Bezarah Gaither, District Director",103 South Gay Street,Room 207,Baltimore,MD,21202-4061,United States
167048,55291476,"Baltimore City Police Dept. Western District Major Garnell Green, District Commander",1034 North Mount Street,,Baltimore,MD,21217,United States
168626,55291488,"Native American Lifelines, Inc. Susan Roth, Executive Director",106 West Clay Street,,Baltimore,MD,21201,United States
168313,55291493,"Maryland Humanities Council (Mhc) Margaret R. Burke, Executive Director",108 West Centre Street,,Baltimore,MD,21201,United States
44865489,55291496,,7000 Golden Ring Road #9564,,Rosedale,MD,21237,United States
182559,55291498,"Bnia Matthew Kachura, Program Manager","University Of Baltimore, The Jacob France Institute",1420 North Charles Street,Baltimore,MD,21201,United States
1294078,55291502,,11 West Mount Vernon Place,Suite 4,Baltimore,MD,21201,United States
1739551,55291508,"Brooklyn Church Of God Rev. Ray Sewell, Outreach Director/Pastor",110 Townsend Avenue,,Baltimore,MD,21225,United States
167227,55291511,"Corpus Christi Community Center Roberta Brown, Director",2405 Linden Avenue,,Baltimore,MD,21217,United States
167922,55291514,,1100 Bolton Street,1st Floor,Baltimore,MD,21201,United States
26878053,55291516,,1100 East Northern Parkway,,Baltimore ,MD,21239,United States
167513,55291521,"Maryland State Dept. Of Education, Ged Office Patricia Alvey, Section Chief",1100 North Eutaw Street,Room 121,Baltimore,MD,21201,United States
167496,55291527,"Md. State Dept. Of Labor, Licensing & Reg. J. Ronald Dejuliis, Commissioner",Division Of Labor & Industry,1100 North Eutaw Street-Room 606,Baltimore,MD,21201,United States
167496,55291524,"Division Of Unemployment Insurance Brad Basford, Director",1100 North Eutaw Street,Room 508,Baltimore,MD,21201,United States
201133,55291530,,1101 North Point Boulevard,Suite 112,Baltimore,MD,21224,United States
168212,55291532,"Maryland Psychiatric Society Referral Service Steve Crawford, President",1101 St. Paul Street,Suite 305,Baltimore,MD,21202,United States
167360,55291537,"Hampden Family Center Steve Vassor,  Executive Director",1104 West 36th Street,,Baltimore,MD,21211,United States
168875,55291542,"Sixty Plus Legal Program Dennis Mciver, Coordinator",111 North Calvert Street,,Baltimore,MD,21202,United States
169144,55291547,,111 North Calvert Street,"Clarence Mitchell, Jr. Courthouse",Baltimore,MD,21202,United States
169144,55291545,"Pro Se Project, Baltimore City Sue German, Family Division Supervisor",111 North Calvert Street,,Baltimore,MD,21202,United States
168474,55291550,"Greater Baltimore Committee Donald C. Fry, President",111 South Calvert Street,Suite 1700,Baltimore,MD,21202-6180,United States
167148,55291553,"My Sister's Place Lodge, Catholic Charities Andrea Medina, Clinical Director",111 West Mulberry Street,,Baltimore,MD,21201,United States
169014,55291555,"Workforce Development Center At Hunt Valley Howard Marshall, Center Manager",11101 Mccormick Road,Suite 102,Baltimore,MD,21031,United States
167383,55291561,"Chase Brexton Health Services, Inc. David Shippee, Executive Director",1111 North Charles Street,,Baltimore,MD,21201,United States
167032,55291567,"Associated Black Charities Diane Bell-Mckoy, Ceo",1114 Cathedral Street,,Baltimore,MD,21201-5515,United States
167675,55291570,"Salvation Army,  Booth House Lauren Proctor, Director",1114 North Calvert Street,,Baltimore,MD,21202-3875,United States
167766,55291573,Sarah's Hope,1114 North Mount Street,,Baltimore,MD,21217,United States
167148,55291576,"Baltimore Child & Adolescent Response System Pat Wilson, Lcsw-C Program Director",1118 Light Street,Suite  200,Baltimore,MD,21230,United States
167923,55291582,"Paul's Place, Inc. William J. Mclennan, Executive Director",1118 Ward Street,,Baltimore,MD,21230,United States
168862,55291588,"Head Start Program, Day Spring Odette, Director",1125 North Patterson Park Avenue,,Baltimore,MD,21213,United States
168862,55291590,"Dayspring Village Dr. Pamela Talabis, Executive Director",1125 North Patterson Park Avenue,,Baltimore,MD,21213,United States
358097,55291604,,PO Box 6171,,Baltimore,MD,21231,United States
166954,55291609,"First Mount Calvary Pantry Rose Long, Coordinator",1142 North Fulton Avenue,,Baltimore,MD,21217,United States
168054,55291612,"Paca House Dedra Lane, Program Director",116 North Paca Street,,Baltimore,MD,21201,United States
167880,55291618,"Women's Housing Coalition, The Joann Levy, Executive Director",119 East 25th Street,,Baltimore,MD,21218,United States
167050,55291624,"Baltimore City State's Attorney's Office Kim Holmes, Lcsw-C,  Director",120 East Baltimore Street,9th Floor,Baltimore,MD,21202,United States
167050,55291627,"Victim/ Witness Service Unit Pam Widgeon, Division Chief",120 East Baltimore Street,9th Floor,Baltimore,MD,21202,United States
167766,55291629,"St. Vincent Emergency Service Molly Jameson, Director",120 North Front Street,,Baltimore,MD,21202-4804,United States
167827,55291640,"Umms Pediatrics Aids Program Dr. Vicki Tepper, Director",Division Of Pediatric Immunology,"737 West Lombard Street, Room 240",Baltimore,MD,21201,United States
167827,55291638,"Adolescent Star Track Program Joyell Arscott , Prevention Coordinator",120 Penn Street,1st Floor,Baltimore,MD,21201,United States
167827,55291635,"University Of Maryland Medical System Dr. Ligia Peralta, Director",120 Penn Street,1st Floor,Baltimore,MD,21201,United States
167827,55291631,"University Of Maryland Women's Health Center Linda Mcclellan, Rn, Practice Manager",120 Penn Street,,Baltimore,MD,21201,United States
167244,55291642,"Dept Of Juvenile Services Toni Torsch, Victims' Services Director",120 W. Fayette St.,,Baltimore,MD,21201,United States
167574,55291647,"Neighborhood Design Center, Inc., Baltimore Mark Cameron, Executive Director",120 West North Avenue,,Baltimore,MD,21201,United States
23505117,55291658,,1201 Druid Hill Avenue,,Baltimore ,MD,21217,United States
168639,55291661,"Office Of Emergency Management, Balto. City Lt. Richard Williams, Director",1201 East Coldspring Lane,,Baltimore,MD,21239,United States
167723,55289972,"Southwest Emergency Services Betty Okonski, Director",1201 Maple Avenue,,Baltimore,MD,21227-2639,United States
11920917,55289975,,1212 Chesaco Avenue,,Baltimore,MD,21237,United States
168632,55291668,1000 Friends Of Maryland Dru Schmidt-Perkins,1209 North Calvert Street,,Baltimore,MD,21202,United States
167941,55291671,"Baltimore County Medical Association Ms. Neilson Andrews, Executive Director",1211 Cathedral Street,,Baltimore,MD,21201,United States
167047,55291676,"Baltimore City Medical Society, 3Rd Fl Lisa Williams, Executive Director",1211 Cathedral Street,,Baltimore,MD,21201-5516,United States
167941,55291674,"Medchi, The Maryland State Medical Society Martin Wasserman, M.D., Executive Director",1211 Cathedral Street,,Baltimore,MD,21201-5585,United States
168048,55291679,"Head Start Program, Union Baptist Gayle E. Headen, Director",1211 Druid Hill Avenue,,Baltimore,MD,21217,United States
24418029,55291682,"Mattie B. Uzzle Outreach Center Dr. Jewel Grey, Executive Director",1211 North Chester Street,,Baltimore,MD,21213,United States
167524,55291684,"Eastside Youth Opportunity Center Eric Clay, Director",1212 North Wolfe Street,,Baltimore,MD,21213,United States
168402,55291688,"Historic East Balto. Comm. Action Coalition Edward Sabatino, Executive Director",1212 North Wolfe Street,,Baltimore,MD,21213,United States
8892260,55291692,,1215 East Fort Avenue,Suite 104,Baltimore,MD,21230,United States
1830800,55291695,,1217 West North Avenue,,Baltimore,MD,21217,United States
167045,55291698,"Baltimore City Dss, Adult Protective Services",1223 West Pratt Street,,Baltimore,MD,21223,United States
167045,55291704,"Baltimore City Dss, Project Home",1223 West Pratt Street,,Baltimore,MD,21223,United States
167045,55291701,"Baltimore City Dss, In-Home Aide Services",1223 West Pratt Street,,Baltimore,MD,21223,United States
167045,55291706,"Baltimore City Dss, Social Services To Adults",1223 West Pratt Street,,Baltimore,MD,21223,United States
9061262,55291709,,1224 Wicomico Street,,Baltimore,MD,21230,United States
167042,55291714,"Rental Allowance Program, Baltimore City Reggie Scriber",1225 West Pratt Street,,Baltimore,MD,21223,United States
167042,55291712,"Housing Choice Voucher Program, Baltimore Cit John Kelleher, Associate Deputy Director",1225 West Pratt Street,,Baltimore,MD,21223,United States
167827,55291718,"Harbor City Unlimited John Weibel, Director",1227 West Pratt Street,,Baltimore,MD,21223,United States
167069,55291720,"Karis Home Janna Buettner, Interim Director",1228 East Baltimore Street,,Baltimore,MD,21202,United States
219399,55291722,,1235 East Monument Street,,Baltimore,MD,21202,United States
167762,55291727,"St. Peter's Adult Learning Center Chip Woods, Director",13 South Poppleton Street,,Baltimore,MD,21201,United States
168455,55291731,"Knox Presbyterian Church Beverly Pinn, Clerk Of Session",1300 North Eden Street,,Baltimore,MD,21213,United States
168486,55291733,"Sandtown Habitat For Humanity, Inc. A. Tibbels & L. Stokes, Co-Directors",1300 North Fulton Avenue,,Baltimore,MD,21217,United States
168486,55291738,"Sandtown Habitat For Humanity, Inc. A. Tibbels & L. Stokes, Co-Directors",1300 North Fulton Avenue,,Baltimore,MD,21217,United States
167524,55291390,"Workforce Reception Gerald B. Grimes, Program Manager",1300 West 36th Street ,,Baltimore,MD,21218,United States
168600,55291744,"Booker T. Washington Middle School Derek Daniel, Principal",Thanksgiving Dinner,1301 Mcculloh Street,Baltimore,MD,21217,United States
167883,55291746,"Woodbourne Center, Inc. Stanley Weinstein, Ph.D., President & Ceo",1301 Woodbourne Avenue,,Baltimore,MD,21239,United States
167883,55291749,"Woodbourne Center, Inc. Treatment Foster Care Valerie Mims, Program Manager",1301 Woodburne Ave.,,Baltimore,MD,21239,United States
167511,55291752,"Maryland Society For Sight, Inc. Audrey Novak, Executive Director",1313 West Old Cold Spring Lane,,Baltimore,MD,21209,United States
167438,55291758,"Jubilee Baltimore, Inc. Judy Lynch, Office Manager",1351 South Clinton Street,,Baltimore,MD,21224,United States
167690,55291761,"Second Shiloh Meal Kitchen Wanda Hudson, President",PO Box 33385,,Baltimore,MD,21218,United States
168394,55291763,"Powell Recovery Center, Inc. Bill Scott, Executive Director",14 South Broadway,,Baltimore,MD,21231,United States
167718,55291773,"The Baltimore Station Michael Seipp, Executive Director",PO Box 27144,,Baltimore,MD,21230,United States
167514,55291775,,417 East Fayette Street,Room 625,Baltimore,MD,21202,United States
168362,55291778,"Oliver Community  Economic Development Corp. Nina Harper, Exec. Director",1400 East Federal Street,,Baltimore,MD,21213,United States
168401,55291784,"Earl's Place Sheila Helgerson, Executive Director",1400 East Lombard Street,,Baltimore,MD,21231,United States
167825,55291789,"University Of Baltimore School Of Law Robert Rubinson, Director",1401 North Charles Street,Suite D,Baltimore,MD,21201,United States
167641,55291791,"Providence Baptist Church Emergency Food Leslie Wood, Deacon",1401 Pennsylvania Avenue,,Baltimore,MD,21217,United States
169021,55291794,"Developmental Disabilities Administration, Ce Cynthia Shima Kauffman, Regional Director",1401 Severn Street,Suite 200,Baltimore,MD,21230,United States
167531,55291802,"Samaritan Community Sharon Krieger, Program Director",1407 Bolton Street,,Baltimore,MD,21217,United States
168435,55291806,"Providence Adult Day Care Robin Coley, Program Director",1427 Pennsylvania Avenue,,Baltimore,MD,21217,United States
167079,55291808,"Bethel Outreach Center David Hanna, Executive Director",1429 Mcculloh Street,,Baltimore,MD,21217,United States
168095,55291811,"Active Day Of Baltimore Ann Ambrose, Director",1430 Joh Avenue,Suite A,Baltimore,MD,21227,United States
167715,55291815,"Friendship House Shirley Rose, Director",1435 South Hanover Street,,Baltimore,MD,21230,United States
168079,55289979,"Asthma & Allergy Foundation Of America Susan Sweitzer, Executive Director",1498 Reisterstwon Road,Suite 324,Baltimore,MD,21208,United States
167394,55291826,"Homestead Umc Service Center Cassandra Carry, Director",1500 Gorsuch Avenue,,Baltimore,MD,21218,United States
167394,55291823,"Homestead Umc Service Center Cassandra Carry, Director",1500 Gorsuch Avenue,,Baltimore,MD,21218,United States
167485,55291836,"Maryland Nonprofits, Montgomery County Ann Kenworthy, Interim Executive Director",1500 Union Avenue,Suite 2500,Baltimore,MD,21211,United States
203786,55291839,,1500 Union Avenue,Suite 117,Baltimore,MD,21218,United States
167485,55291845,"Maryland Nonprofits, Main Office (Baltimore) Peter Berns, Executive Director",1500 Union Avenue,Suite 2500,Baltimore,MD,21211,United States
167497,55291842,"Maryland Disability Law Center Virginia Knowlton, Executive Director",1500 Union Avenue,Suite 2000,Baltimore,MD,21211,United States
168656,55291856,"Community Conferencing Center Lauren Abramson, Ph.D., Director",1500 Union Avenue,Suite 2700,Baltimore,MD,21211,United States
188179,55291853,,1500 Union Avenue,Suite 2600,Baltimore,MD,21211,United States
167485,55291850,"Marfy James P. Mccomb, Executive Director",1500 Union Avenue,Suite 2500,Baltimore ,MD,21211,United States
2698485,55291858,,"1500 Union Avenue, 2100",,Baltimore,MD,21211,United States
167784,55291862,"Total Health Care, Division Street Denotta Teagle, Site Administrator",1501 Division Street,,Baltimore,MD,21217,United States
167736,55291864,"St. Francis Xavier Church Ed Thomas, Coordinator",1501 East Oliver Street,,Baltimore,MD,21213-2999,United States
167102,55291872,"Bread Of Life Ministry Jessie Hall, Coordinator",1501 Mcculloh Street,New  Metropolitan Church,Baltimore,MD,21217,United States
167102,55291870,"Bread Of Life Ministry Jessie Hall, Coordinator",1501 Mcculloh Street,New  Metropolitan Church,Baltimore,MD,21217,United States
167102,55291875,"Bread Of Life Ministry Jessie Hall, Coordinator",1501 Mcculloh Street,New  Metropolitan Church,Baltimore,MD,21217,United States
168191,55291877,"Agape House, Inc. Rev. Edward G. Robinson, Pastor/Ceo",222 North Carrollton Avenue,,Baltimore,MD,21223,United States
168191,55291883,"Agape House, Inc. Rev. Edward G. Robinson, Pastor/Ceo",222 North Carrollton Avenue,,Baltimore,MD,21223,United States
168191,55291880,"Agape House, Inc. Rev. Edward G. Robinson, Pastor/Ceo",222 North Carrollton Avenue,,Baltimore,MD,21223,United States
168191,55291893,"Agape House, Inc. Rev. Edward G. Robinson, Pastor/Ceo",222 North Carrollton Avenue,,Baltimore,MD,21223,United States
168191,55291891,"Agape House, Inc. Rev. Edward G. Robinson, Pastor/Ceo",222 North Carrollton Avenue,,Baltimore,MD,21223,United States
168191,55291888,"Agape House, Inc. Rev. Edward G. Robinson, Pastor/Ceo",222 North Carrollton Avenue,,Baltimore,MD,21223,United States
168191,55291885,"Agape House, Inc. Rev. Edward G. Robinson, Pastor/Ceo",222 North Carrollton Avenue,,Baltimore,MD,21223,United States
168191,55291899,"Agape House, Inc. Rev. Edward G. Robinson, Pastor/Ceo",222 North Carrollton Avenue,,Baltimore,MD,21223,United States
168191,55291896,"Agape House, Inc. Rev. Edward G. Robinson, Pastor/Ceo",222 North Carrollton Avenue,,Baltimore,MD,21223,United States
168523,55291905,,1501 South Clinton Street,Suite 200,Baltimore,MD,21224,United States
28766236,55291908,,1501 West Lexington Street,,,MD,21223,United States
167784,55291915,"Total Health Care Inc., Saratoga Street Patricia Newman, Center Manager",1501 Division Street,,Baltimore,MD,21217,United States
167784,55291912,"Total Health Care Inc., Substance Abuse Wendy Merrick, Program Director",1501 West Saratoga Street,,Baltimore,MD,21223,United States
168751,55289982,"People Encouraging People Colleen Mcgraw, Assistant To President",1506 Woodlawn Drive,Suite C,Baltimore,MD,21207,United States
167524,55291920,"Westside Youth Opportunity Community Center Kerry Owings, Program Manager",1510 West Lafayette Avenue,,Baltimore,MD,21217,United States
167784,55291923,"Men's Health Center, The Pat Newman, Site Administrator",1515 West North Avenue,,Baltimore,MD,21217,United States
168443,55291925,"Baltimore City Health Dept. Cathy Watson, Bureau Chief, Family Planning","Druid Health District, 1st Floor",1515 West North Avenue,Baltimore,MD,21217,United States
167346,55291929,"Harford House Ann Hedgebeth, Counselor Coordinator",1517 East North Avenue,,Baltimore,MD,21213,United States
167045,55291934,"Baltimore City Dss, Family Support Services",1525 North Calvert Street ,,Baltimore,MD,21202,United States
167045,55291931,"Baltimore City Dss, Intake & Assessment",1525 North Calvert Street,,Baltimore,MD,21202,United States
168355,55291937,"New Song Academy And Learning Center Susan Tibbels, Principal/Director",1530 Presstman Street,,Baltimore,MD,21217,United States
167737,55291940,"St. Gregory The Great Church Father Damien Nalepa, Pastor",1542 North Gilmor Street,,Baltimore,MD,21217,United States
167766,55291944,"St. Peter Claver Church Co-Op Lady Marie C. Wise, Coordinator",1546 North Fremont Avenue,,Baltimore,MD,21217,United States
167091,55291949,"Black Mental Health Alliance For Education Tracee Bryant, Executive Director",16 West 25th Street,Suite 103,Baltimore,MD,21218,United States
167791,55291961,"Trinity Baptist Church Pantry Mary Taylor, Food Pantry Coordinator",1601 Druid Hill Avenue,,Baltimore,MD,21217,United States
167900,55291969,"Y Of Central Md, Druid Hill Center Gregory Phillips, Executive Director",1609 Druid Hill Avenue,,Baltimore,MD,21217,United States
167900,55291971,"Y Of Central Md, Druid Hill Center Gregory Phillips, Executive Director",1609 Druid Hill Avenue,,Baltimore,MD,21217,United States
167048,55291974,"Baltimore City Police Department Major John W. Dodson,  District Commander",Eastern District,242 West 29th Street,Baltimore,MD,21211,United States
166957,55291977,,1621 Druid Hill Avenue,,Baltimore,MD,21217,United States
31463215,55291982,,1635 West Pratt Street,,Baltimore,MD,21223,United States
167148,55291988,"My Sister's Place Drop-In Center Tracy Pindell, Program Director",17 West Franklin Street,,Baltimore,MD,21201,United States
167766,55291985,"Samaritan Center Tracy Pindell, Director",17 West Franklin Street,,Baltimore,MD,21201,United States
168877,55291990,,17 West Mulberry Street,,Baltimore,MD,21201,United States
169001,55291993,,1700 Coldspring Lane,,Baltimore,MD,21251,United States
169051,55291996,"Northeast Development Alliance Shirl Byron, Executive Director",PO Box 66011,,Baltimore,MD,21239,United States
168387,55292000,"Safe Haven Network Darlene Crider, President",1700 North Caroline Street,,Baltimore,MD,21213,United States
167904,55292003,"Zion Baptist Church Marshall F. Prentice, Pastor",1700 North Caroline Street,,Baltimore,MD,21213,United States
12477699,55292017,,1700 Ridgely Street,,Baltimore,MD,21230,United States
167605,55292022,"Payne Memorial Outreach Mr. Ellis Harcum, Administrator",1701 Madison Avenue,,Baltimore,MD,21217,United States
167605,55292020,"Payne Memorial Outreach Mr. Ellis Harcum, Administrator",1701 Madison Avenue,,Baltimore,MD,21217,United States
169149,55292025,"Family Connections Dr. Fred Strieder, Director",1701 Madison Avenue,4th Floor,Baltimore,MD,21217,United States
167245,55292036,"Student To Employment Program Cynthia Scott, Intake Coordinator",1701 North Gay Street,,Baltimore,MD,21213,United States
167245,55292040,"Humanim, Inc.",1701 North Gay Street,,Baltimore,MD,21213,United States
167271,55292042,"Echo House Multi-Service Center Janice Lockwood, Executive Director",1705 West Fayette Street,,Baltimore,MD,21223-1708,United States
167474,55292044,"Lutheran Mission Society Of Maryland Laura Lutz, Coordinator",601 Hammonds Lane,,Brooklyn Park,MD,21225,United States
167827,55292048,"Mt. Washington Pediatric Hospital, Inc. Sheldon Stein, President/Ceo",1708 West Rogers Avenue,,Baltimore,MD,21209,United States
169096,55292050,"Spectrum Support, Inc., Baltimore David Thompson, Director",1708 Whitehead Road,Suite 100,Baltimore,MD,21207,United States
168715,55292056,"Taylor Made Assisted Living Center Tamara R. Taylor-Norfleet, Chief Exec. Office",1714 East 33rd Street,,Baltimore,MD,21218,United States
167435,55292059,"Johns Hopkins Hospital, Moore Clinic Richard Moore, Clinical Director",1717 East Monument Street,,Baltimore,MD,21287,United States
54843697,55291781,"Eastern Community Action Center Desiree Mack, Human Services Manager",1731 East Chase Street,,Baltimore,MD,21213,United States
374366,55292082,,1736 North Payson Street,,Baltimore,MD,21217,United States
167480,55292089,March Of Dimes Birth Defects Foundation,175 West Ostend Street,Suite C-2,Baltimore,MD,21230,United States
168259,55292086,"Bvu's Volunteer Central Kelly Hodge-Williams, Director",175 West Ostend Street,Suite 100,Baltimore,MD,21230,United States
168881,55292100,"Kennedy Krieger Family Center, Birth To 5 Jasmine Grant, Coordinator",1750 East Fairmount Avenue,2nd Floor,Baltimore,MD,21231,United States
167442,55292093,"Kennedy Krieger School Patrick Millard, Director",1750 East Fairmount Avenue,,Baltimore,MD,21231,United States
167494,55292130,"Maryland Dept. Of Health And Mental Hygiene Dr. John M. Deboy, Director",1770 Ashland Avenue,,Baltimore,MD,21205,United States
168080,58121265,,1777 Reisterstown Road,Suite 206 West ,Baltimore,MD,21208,United States
56755788,56938855,,1800 N. Charles Street,Suite 810,Baltimore,MD,21201,United States
167697,55292132,"Turnaround, Inc. Baltimore Rosalyn Bransom , Executive Director","Turn Around, Inc","8503 La Salle Road, 2nd Floor",Towson,MD,21286,United States
166957,55292138,,1800 North Charles Street,Suite 700,Baltimore,MD,21201,United States
166957,55292135,"Aids Interfaith Residential Services (Airs) Leslie Leitch, Executive Director",1800 North Charles Street,Suite 700,Baltimore,MD,21201,United States
167435,55292141,"Johns Hopkins Hospital Ronald Peterson, President",1800 Orleans Street,,Baltimore,MD,21287,United States
167608,55292146,"People's Church Of Baltimore Calvin Pettigrew, Pantry Coordinator",230 North Fulton Avenue,,Baltimore,MD,21223,United States
167813,55292163,,1800 Washington Boulevard,Suite 340,Baltimore,MD,21230,United States
167813,55292154,"United Way Of Central Maryland Larry Walton, President And Cpo",1800 Washington Boulevard,Suite 340,Baltimore,MD,21230,United States
167813,55292151,"First Call For Help Saundra Bond, Executive Director",1800 Washington Boulevard,Suite 340,Baltimore,MD,21230,United States
358732,55292148,,1800 Washington Boulevard,,Baltimore,MD,21230,United States
