id,organization_id,accessibility,admin_emails,alternate_name,description,email,languages,latitude,longitude,name,transportation,virtual,website
137713,137713,,info@boardofchildcare.org,,"Provides several residential treatment facilities for abused, neglected, emotionally and behaviorally disturbed children and adolescents ages 9-20; and foster homes for medically fragile children from birth to 18 years of age.",info@boardofchildcare.org,,,,Board of Child Care,,false,http://www.boardofchildcare.org
139074,139074,,garharvest@aol.com,,A non-profit farm run by full-time volunteers dedicated to alleviating hunger and improving nutrition of economically disadvantaged citizens worldwide.,garharvest@aol.com,,,,Garden Harvest,,false,http://www.gardenharvest.org
139131,139131,,bchd@baltimorecity.gov,,Serves as an architect and catalyst for needed policy development and change in the health and human service systems of Baltimore City. Provides advocacy and leadership necessary to ensure the protection and promotion of the health of Baltimore's citizens.,bchd@baltimorecity.gov,,,,Baltimore City Health Department,,false,http://www.baltimorehealth.org/
139453,139453,,,GILD (Group For the Independent Learning Disabled),"Provides social and life skills development classes, social activities, counseling by phone (as needed) and parent-family support for persons who are learning disabled.",,,,,Group For the Independent Learning Disabled (GILD),,false,
138491,138491,,,,Graduate law school for accepted students. Also Assists eligible residents with legal matters by assigning law students to clients under the supervision of professors.,,,,,University of Baltimore School of Law,,false,http://law.ubalt.edu
139280,139280,,hispanicaffairs@baltimorecity.gov,,"Provides a variety of support services to the Hispanic/Latino community, including information & referral, mediation, and sponsors public events.  Volunteers, 18 and older, welcome.",hispanicaffairs@baltimorecity.gov,,,,Mayor's Office of Hispanic Affairs,,false,http://www.baltimorecity.gov
138887,138887,,lsimon@caseyfamilyservices.org,,"As the direct services agency of the Annie E. Casey Foundation, offers in-home assistance for pregnant adolescents or teens with new babies, a grandparents support group, after school program, fatherhood services, and family support services.",lsimon@caseyfamilyservices.org,,,,Casey Family Services,,false,http://www.caseyfamilyservices.org
137621,137621,,,,"Provides vocational rehabilitation services and residential living for adults with severe, persistent mental illness and developmental disabilities.",,,,,Alliance Inc,,false,http://www.allianceinc.org
138700,138700,,,,Promotes and markets Baltimore as a major tourist and convention destination.,,,,,Baltimore Area Convention and Visitors Association,,false,http://www.baltimore.org
137949,137949,,,,"Provides emergency food, holiday assistance and clothes.",,,,,First Baptist Church of Essex Pantry,,false,
138645,138645,,ssocha@southbaltimorelearns.org,,Provides adult literacy services in the South Baltimore area.,ssocha@southbaltimorelearns.org,,,,South Baltimore Learning Corporation,,false,http://www.southbaltimorelearns.org
138215,138215,,mvpbalto@comcast.net,,"Offers the Carpenter's Kitchen, a soup kitchen.",mvpbalto@comcast.net,,,,Mt. Vernon Place United Methodist Church,,false,
138995,138995,,,MHC,"Sponsors a variety of humanities programs, such as Admit Family and Children's Reading Discussion Programs, throughout the state of Maryland.",,,,,Maryland Humanities Council (MHC),,false,http://www.mdhc.org
137733,137733,,bhealthall@aol.com,,"Provides educational seminars and forums, a newsletter and resource center to those concerned with black mental health issues in Baltimore.",bhealthall@aol.com,,,,Black Mental Health Alliance for Education/Consultation,,false,http://www.blackmentalhealth.com
137699,137699,,bcopd@baltimorecountymd.gov,,"Provides law enforcement, police services and community programs for Baltimore County.",bcopd@baltimorecountymd.gov,,,,Baltimore County Police Department,,false,http://www.baltimorecountymd.gov/police
137676,137676,,mstemler@arcofbaltimore.org,BARC,"Provides a variety of support services for adults with developmental disabilities and their families, including vocational services; recreation; adult day programs; residential services; counseling; respite care and case management.",mstemler@arcofbaltimore.org,,,,"Arc of Baltimore, The",,false,http://www.baltimorarc.org
138429,138429,,,,Operates a soup kitchen every Monday.,,,,,St. Rita Catholic Church,,false,
139238,139238,,savader@qis.net,,Assists parents of special needs children with financial planning.,savader@qis.net,,,,ASK:  Association For Special Kids,,false,http://www.specialkids.com
139557,139557,,Day1Sp@aol.com,,"Office was formed in 1989 to rebuild and serve the Collington Square community by offering drug treatment, preventing drug trafficking, and providing a safe, wholesome environment for area residents. Transistional housing for men and women. Also food, clothing and health care available.",Day1Sp@aol.com,,,,"Dayspring Programs, Inc",,false,http://www.dayspringbaltimore.com
139107,139107,,info@interdys.org,,Provides information and referral on the topic of dyslexia.  Includes lists of tutors and assessment sites.  Office literature and information sheets to interested individuals.,info@interdys.org,,,,International Dyslexia Association,,false,http://www.interdys.org
137725,137725,,mruss73160@aol.com,,Provides emergency food to Baltimore City residents who have a referral from DSS or another social service agency.,mruss73160@aol.com,,,,Tabernacle Deliverance Community Church,,false,
139384,139384,,,DHS,Works to protect the nation against further terrorist attacks.,,,,,U.S. Department of Homeland Security,,false,http://www.dhs.gov/dhspublic
138595,138595,,,,Investigates and arbitrates conflicts between employer and employee concerning wages.,,,,,Wage Commission,,false,
137660,137660,,,,Operates a telephone service which helps people locate medical care in the Anne Arundel County area.,,,,,Anne Arundel County Medical Society,,false,http://www.aahealth.org
138741,138741,,exec@marylandpsychology.net,,Professional association for psychologists in Maryland that provides a referral service to the public.,exec@marylandpsychology.net,,,,Maryland Psychological Association,,false,http://www.marylandpsychology.org
137908,137908,,dundalkcob@hotmail.com,,Offers emergency food to area residents in need.,dundalkcob@hotmail.com,,,,Dundalk Church of The Brethren Pantry,,false,
139445,139445,,,Maryland State Dept. of Public Safety & Correction Sv,"Has the primary responsibility for controlling, supervising, and providing services for defendants and offenders in their custody.In addition, DPSCS creates statewide correctional and rehabilitative initiatives and criminal justice training standards that are the foundation of Maryland's crime control efforts.",,,,,Maryland Dept. of Public Safety & Correctional Services,,false,http://www.dpscs.state.md.us
138604,138604,,,,"Based on 12 steps of Alcoholics Anonymous, the program provides people who suffer from obsessive-compulsive behaviors with mutual support.",,,,,Twelve Step Recovery Workshop,,false,http://www.12steps-recovery.org
139296,139296,,,,"Offers psychotherapy and counseling services. Behavioral healthcare services are designed to meet the specific needs of individual clients, groups and families.  Utilizing the strengths of the client, we are able to help clients realize their inner power to achieve healing and enhance the quality of their lives
.",,,,,Progressive Life Center,,false,http://www.ntuplc.org
138038,138038,,info@hchmd.org,,Provides free health care services to the homeless population in Maryland.,info@hchmd.org,,,,"Health Care for the Homeless, Inc.",,false,http://www.hchmd.org
138468,138468,,westministerhse02@aol.com,,"Operates Westminster House which offers efficiency, junior one bedroom, one-bedroom, two bedroom apartments to persons ages 62 and older.",westministerhse02@aol.com,,,,"United Presbyterian Ministries, Inc.",,false,
138192,138192,,,,Offers emergency food and financial assistance to persons living within a 2 block perimeter of the church.,,,,,Metropolitan UMC Outreach,,false,
139594,139594,,robin@ehcdc.org,,"Provides tax assistance, homebuyer education, and financial counseling.",robin@ehcdc.org,,,,East Harbor Community Development Corporation,,false,http://www.ehcdc.org
138690,138690,,,Epilepsy Foundation of the Chesapeake Region,"Offers information and referral, community resources, counseling and support groups, residential support, employment services and educational awareness workshops for the general public. Adult volunteers welcome.",,,,,Abilities Network,,false,http://www.abilitiesnetwork.org/
139081,139081,,prcbaltimore@aol.com,,"Provides intensive outpatient substance abuse treatment, assessments and referrals.  Offers support services to the families of substance abusers.  Residential facility for women with Children  and transitional housing when treatment is complete at the Recovery Center.",prcbaltimore@aol.com,,,,"Powell Recovery Center, Inc.",,false,http://www.powellrecoverycenter.com
138940,138940,,infomation@volunteercentral.net,Hands on Baltimore,Volunteer referral agency placing prospective volunteers in volunteer opportunities. Also operates a children's educational and recreational program in two Baltimore City elementary schools.,infomation@volunteercentral.net,,,,Business Volunteer Unlimited Maryland,,false,http://www.bvumaryland.org
139202,139202,,,,Business which sells new hearing aids at reduced prices.,,,,,Maryland Hearing Aid Service,,false,
139347,139347,,bholmesesq@verizon.net,,Transitional housing for females in recovery from substance abuse/alcohol abuse. Ex-offenders accepted. Educational and job training opportunities available.,bholmesesq@verizon.net,,,,Moriah House,,false,
137709,137709,,mmclaurin@baltimorereads.org,Ripken Learning Center,Works in partnerships to improve and expand services to non-reading and low-literacy adults by operating programs and providing technical assistance to Baltimore's literacy providers.,mmclaurin@baltimorereads.org,,,,"Baltimore Reads, Inc.",,false,http://www.baltimorereads.org
137924,137924,,geninfo@prattlibrary.org,,"Provides comprehensive library services to residents of Baltimore City, including loans of books, CD's, videos and DVD's; access to the Internet; community programs; services for persons who are visually or hearing-impaired; and information & referral to resources for the general public.",geninfo@prattlibrary.org,,,,Enoch Pratt Free Library,,false,http://www.prattlibrary.org
137861,137861,,johnstonsq@aol.com,,Operates a food pantry which is open to anyone in need.,johnstonsq@aol.com,,,,Community Development Corporation,,false,
138297,138297,,michael-brown204@hotmail.com,,Offers outreach and numerous direct human service programs to homeless persons and ex-offenders in the Baltimore area.,michael-brown204@hotmail.com,,,,"Prisoners Aid Association of MD, Inc.",,false,http://www.prisonersaid.org
138014,138014,,svassor@hampdenfamilycenter.org,,"Offers educational, recreational and parent/child programs for Hampden area residents of Baltimore City. Also offers energy assistance.",svassor@hampdenfamilycenter.org,,,,Hampden Family Center,,false,http://www.hampdenfamilycenter.org
138501,138501,,,,An organization of veterans that advocates for veteran's rights through membership in the organization.,,,,,"Vietnam Vets of America, Balto. Chap #451",,false,
139740,139740,,,,"Promotes community development and public safty through commercial development, community initiatives and block watch programs in the Washington Village/Pigtown area of Baltimore City.",,,,,WPNPC,,false,
137877,137877,,harriettedeangelis@hotmail.com,,Helps recovering addicts and alcoholics by providing housing in a structured drug-free environment.  Also operates a resource center for alcohol/drug abusers.,harriettedeangelis@hotmail.com,,,,"Courage to Change Foundation, Inc.",,false,
138002,138002,,info@believeintomorrow.org,Grant-A-Wish/The Children's Promise Foundation,"Offers children of the United States, who are terminally ill, wishes, trips, vacations, housing during medical treatment, in-hospital entertainment and local adventures.",info@believeintomorrow.org,,,,Believe in Tomorrow Children's Foundation,,false,http://www.believeintomorrow.org
138901,138901,,,,Operates assisted living facility for persons with developmental disabilities.,,,,,Creative Options,,false,http://www.creativeopts.org
139756,139756,,ourrecoveryhomes@aol.com,,Provides housing for adults coming from or currently within a substance or alcohol abuse treatment center and are 60 days clean.  Offers 12-15 months stay.,ourrecoveryhomes@aol.com,,,,Our Recovery Homes,,false,
137748,137748,,,,Sponsors a peer support group for children ages 6-12 whose parents are facing separation or divorce.,,,,,Brown Memorial Woodbrook Presbyterian Churc,,false,http://www.brownmemorialwoodbrook.org
138239,138239,,awagner@bwmc.umms.org,North Arundel Hospital,"Offers general medical services, rehabilitation, social work, health screenings, home care and support groups.
If interested in becoming a volunteer, call 410-787-4678.",awagner@bwmc.umms.org,,,,Baltimore-Washington Medical Center,,false,http://www.bwmc.umms.org
138393,138393,,VinQ@stambros.org,,"Provides  housing programs such as home sharing, counseling, legal services, and vacant house renovation, primarily to low-income Baltimore city and Baltimore county residents, and to encourage and support strong and diverse neighborhoods.",VinQ@stambros.org,,,,"St. Ambrose Housing Aid Center, Inc.",,false,http://www.stambros.org
139582,139582,,ddavis@shgbaltimore.org,,Provides transitional housing and support services to families making the transition from homelessness to self sufficiency.,ddavis@shgbaltimore.org,,,,"Supportive Housing Group, Inc.",,false,
139097,139097,,,,Provides support and rehabilitation for persons who have had laryngectomies or other vocal chord injuries.,,,,,Lost Chord Club,,false,
138110,138110,,administration@keswick-multicare.org,,"Provides skilled and intermediate nursing inpatient care.  Services include medical adult day care outpatient services, geriatric evaluations and residential care.",administration@keswick-multicare.org,,,,Keswick Multicare Center,,false,http://www.keswick-multicare.org
138404,138404,,graceserafini@chi-east.org,,"Provides community health education, free health screenings, a senior resource center, ""Lifeline"" (an emergency response program), and general medical, surgical, substance abuse and psychological services.",graceserafini@chi-east.org,,,,St. Joseph Medical Center,,false,http://www.sjmcmd.org
138238,138238,,,,Provides emergency food for persons in need in Baltimore City.,,,,,New Shiloh Baptist Church,,false,http://www.newshilohbaptist.com
138392,138392,,,,Offers general medical and surgical services for Baltimore area residents.,,,,,St. Agnes Hospital,,false,http://www.stagnes.org
139079,139079,,,,Provides emergency food to Baltimore County families and individuals in need.,,,,,Essex United Methodist Church,,false,
138453,138453,,,,Provides child care and  adoption services.,,,,,Diakon Lutheran Social Ministries,,false,http://www.diakon.org
137749,137749,,gmatthews@etcmediaservices.com,,"Provides overnight shelter for men, women and children. emergency food pantry and a soup kitchen.",gmatthews@etcmediaservices.com,,,,Brown's Community Outreach,,false,
138146,138146,,,MCIL-Making Choices for Independent Living,"Provides services to people with disabilities  such as IL skills training, advocacy, I&R, peer counseling, PASS, housing referrals, recreation events, ADA training, accessible surveys and more.",,,,,Making Choices for Independent Living (MCIL),,false,http://www.mcil-md.org
139184,139184,,kkeegan@newpathways.org,,Operates a semi-independent residential program for wards of the State ages 16-21.,kkeegan@newpathways.org,,,,"New Pathways, Inc.",,false,http://www.newpathways.org
138795,138795,,anneb@mecamd.com,,Provides emotional support to families with missing children as well as providing training for volunteers who are interested in helping missing and exploited children.,anneb@mecamd.com,,,,Missing and Exploited Children's Association (MECA),,false,http://www.mecamd.com
138916,138916,,info@buildiaf.org,Baltimore United in Leadership Development,"A non-partisan, interfaith, non-profit community organization whose goals include providing affordable housing, improving education, increasing job opportunities, among other issues, in order to make Baltimore a better place to live and work for all residents.",info@buildiaf.org,,,,BUILD (Baltimoreans United in Leadership Development),,false,http://www.buildiaf.org
138015,138015,,,,"Provides emergency food, clothing, pampers, holiday assistance and financial assistance for residents of zipcodes 21209 and 21211 and church parishioners.",,,,,HWRMW Christian Fellowship,,false,
138150,138150,,,Maryland State Dept. of Business & Economic Develop.,"Promotes and markets local products and services here and abroad to encourage international trade and tourism; attract new businesses to the state; create jobs; and provide Maryland companies with workforce training and financial assistance. The 6 components are: Division of Regional Development, Division of Marketing, Division of Financing Programs, Office of Tourism, Maryland State Arts Council and Maryland Film Commission.",,,,,Maryland Dept. of Business & Economic Development,,false,http://www.choosemaryland.org
137925,137925,,office@enonbaptist-baltimore.org,,Offers emergency food and financial assistance to Baltimore City residents in need. Entire program closed each July and August.,office@enonbaptist-baltimore.org,,,,Enon Baptist Church,,false,
137860,137860,,,,"A neighborhood-based, non-profit organization that provides emergency services, such as a food pantry, financial assistance, and information & referral to residents of Glyndon, Reisterstown and Owings Mills.",,,,,Community Crisis Center,,false,
139203,139203,,,,Operates the addictions programs of GBMC and Sheppard Pratt.,,,,,Partners in Recovery,,false,http://www.partnersinrecovery.com
139346,139346,,info@communityconferencing.org,,"Provides conflict resolution services for court diversion for young offenders, alternatives to suspension, ongoing neighborhood conflicts.  Adult volunteers welcome.",info@communityconferencing.org,,,,Community Conferencing Center,,false,http://www.communityconferencing.org
137708,137708,,,,"Offers pregnancy testing, formula, diapers, baby and maternity clothes, and baby furniture to residents.  Also provides counseling on pregnancy through a hotline.",,,,,Baltimore Pregnancy Center,,false,
139829,139829,,townhall@upmd.org,,no description,townhall@upmd.org,,,,Town of University Park,,false,http://www.upmd.org
138039,138039,,development@chasebrexton.org,,"Patients can access a full range of services, including primary medical care, women's health services, nutritional assessments and counseling, pediatrics, dental care, HIV medical care, walk-in HIV counseling, testing and referral services, HIV consultation services to residents of Maryland's Eastern Shore, an STD clinic, an in-house pharmacy, medication adherence support for patients on anti-retroviral therapy, mental health services, addictions counseling, case management and sub-specialty consultations in dermatology, infectious disease, podiatry and psychiatry.",development@chasebrexton.org,,,,"Chase Brexton Health Services, Inc.",,false,http://www.chasebrexton.org
139278,139278,,hmaceo@starpower.net,,Provides counseling and support services to youth under 18 and their families in East Baltimore.,hmaceo@starpower.net,,,,East Baltimore Youth & Family Services,,false,
138890,138890,,,STAR,"Provides emotional, spiritual and financial support to persons living with HIV/AIDS.",,,,,"STAR: Sisters Together and Reaching, Inc.",,false,http://www.sisterstogetherandreaching.org
139782,139782,,chris@southeastcdc.org,,Aims to handle the housing and business development of Southeast Baltimore. Offers a housing counseling program open to all Baltimore city residents.,chris@southeastcdc.org,,,,Southeast Community Development Corporation,,false,http://www.southeastcdc.org
139151,139151,,info@moda.state.md.us,Maryland State Department of Aging,Provides programs and services to citizens who are 60 years of age or older and their families.,info@moda.state.md.us,,,,Maryland Dept. of Aging,,false,http://www.mdoa.state.md.us
137909,137909,,,,"Acts as the main office for the Catonsville, Dundalk and Essex branches of the Community College of Baltimore County offering a wide variety of academics and continuing education courses.",,,,,"Community College of Baltimore County, The",,false,http://www.ccbcmd.edu
139556,139556,,,,Shelter for single women and women with children (boys up to age 11 and girls of any age.),,,,,Christ Lutheran Place,,false,
139106,139106,,snnbjimw@yahoo.com,,"Operates 14 sites in Baltimore City.  Provides information and referral,  day trips, computer classes, Tai-Chi, exercise, tax assistance,  arts and crafts. No volunteers needed.",snnbjimw@yahoo.com,,,,Senior Network of North Baltimore,,false,
138717,138717,,,EEOC,"Provides oversight and coordination of all federal equal employment opportunity regulations, practices and policies.",,,,,Equal Employment Opportunity Commission (EEOC),,false,http://www.eeoc.gov
139413,139413,,,,A university for graduate students pursuing Ph.D or M.D./Ph.D degrees for clinical research and for patient care.,,,,,Johns Hopkins University School of Medicine,,false,http://www.hopkinsmedicine.org
139686,139686,,,,"Offers a support group on the 2nd and 4th Tuesday of the month at 7:30PM, for families and friends of persons who have died as a result of suicide.",,,,,Survivors of Suicide,,false,
137698,137698,,cmorgan@baltimorecountymd.gov,,"Investigates complaints of discrimination in areas of employment, housing, public accommodations and finance for Baltimore County.",cmorgan@baltimorecountymd.gov,,,,Baltimore County Human Relations Commission,,false,http://www.baltimorecountymd.gov
137677,137677,,,Baltimore Baptist Counseling Service,"Provides pastoral counseling at locations throughout Baltimore City and Baltimore County, Anne Arundel, Prince George's, St. Mary's, Calvert, Frederick, and Montgomery Counties.",,,,,"Centrepointe Counseling, Inc.",,false,http://www.centrepointecounseling.org
138428,138428,,,St. Peter's Lutheran Church,"Operates a food pantry for the residents of zipcodes 21057, 21128, 21162, 21206, 21234, 21237 and 21214.",,,,,St. Peter's Lutheran Church Pantry,,false,
138351,138351,,,,Provides a support group for families and individuals who have experienced the loss of a significant person through suicide.,,,,,"Seasons: Suicide Bereavement, Baltimore County",,false,
137948,137948,,,,Provides a soup kitchen serving meals on the 3rd Saturday of the month to residents of Baltimore City.,,,,,First Baptist Church Soup Kitchen,,false,
139405,139405,,Mdtamar@aol.com,,Provides assisted living for adults with physical or developmental disabilities as well as mental illness or retardation.,Mdtamar@aol.com,,,,Taylor Made Assisted Living Center,,false,
138644,138644,,,,A coalition of 18-20 churches in Baltimore County which help primarily with temporary emergency financial assistance.,,,,,United Churches Assistance Network (UCAN),,false,
138490,138490,,clinicinfo@dental,,Provides all types of dental care to anyone living in the Maryland area.,clinicinfo@dental,,,,University of Maryland Dental School,,false,http://www.dental.umaryland.edu
139281,139281,,globaltech@ebilingualstaff.com,,"Teaches English and Spanish as second languages, and provides technology training to eliminate barriers to employment.  Volunteers 17 years and older are welcome.",globaltech@ebilingualstaff.com,,,,Globaltech Bilingual Institute,,false,http://www.ebilingualstaff.com
137620,137620,,allencenter@verizon.net,,"Offers a full range of cultural, educational, recreational, and social activities to senior citizens in the South Baltimore area.",allencenter@verizon.net,,,,Allen Center for Senior Citizens,,false,
138306,138306,,,Quarterway Outpatient Clinic,"Provides residential treatment, aftercare and referral services to persons living in abstinence-based recovery.",,,,,"Tuerk House, Inc.",,false,http://www.tuerkhouse.com
138243,138243,,audreymbennett1@verizon.net,,Provides general and substance abuse counseling.,audreymbennett1@verizon.net,,,,"Northwest Baltimore Youth Services, Inc.",,false,
138613,138613,,bettedecker@juno.com,,Lends medical equipment to anyone in Baltimore County.,bettedecker@juno.com,,,,Loan Closet (9th District Health Committee),,false,
139075,139075,,swissquartz@yahoo.com,Mentoring Male Teens in the Hood,"Provides a mentoring program for boys, ages 8-18 years.",swissquartz@yahoo.com,,,,In The Mean Time Mentoring,,false,
138664,138664,,info@pflag.org,Parents and Friends of Lesbians and Gays,"Offers support groups, education and advocacy for gay, lesbian, bisexual and transgender persons, their families and other interested persons.",info@pflag.org,,,,"PFLAG, National Office",,false,http://www.pflag.org
137591,137591,,firstmountcalvary@yahoo.com,,Sponsors a food pantry and a soup kitchen.,firstmountcalvary@yahoo.com,,,,First Mount Calvary Baptist Church,,false,http://www.firstmountcalvary.com
138234,138234,,info@ndc-md.org,,Provides pro bono architectural and planning services for non-profit agencies and community organizations.,info@ndc-md.org,,,,"Neighborhood Design Center, Inc., Baltimore",,false,http://www.ndc-md.org
139130,139130,,paomd@md.ngb.army.mil,,"Provides support to the active army during wartime and assistance to local and state governments during times of crisis, such as natural disaster.  Also administers an Alternative Residential Education Program, several after school programs for 7th graders, and a Drug Demand Reduction Program.",paomd@md.ngb.army.mil,,,,Maryland National Guard,,false,https://www.md.ngb.army.mil/
137712,137712,,drobinson@bul.org,,"Provides consumer services regarding: welfare rights, consumer legislation, wise shopping and  credit use, insurance, energy conservation, housing pre-purchase and home improvement . Also offers employment services, including career development assistance and homeownership counseling for first time buyers.
Offers workshops on consumer issues.",drobinson@bul.org,,,,"Greater Baltimore Urban League, Inc.",,false,http://www.bul.org
138799,138799,,register@wwme.net,,"Provides a weekend retreat. A Marriage Encounter weekend is is a time for you and your spouse to be alone together, to rediscover each other and together focus on your relationship for an entire weekend. Every marriage deserves that kind of attention!",register@wwme.net,,,,Marriage Encounter,,false,http://www.wwme.net
137895,137895,,jkruse@dpscs.state.md.us,,Offers a transitional living program for adult male inmates who reside in Baltimore City and are under the custody of the Division of Corrections.,jkruse@dpscs.state.md.us,,,,"Dismas House of Baltimore, Inc.",,false,
137929,137929,,ecsm@ecsm.org,Episcopal Social Ministries,Offers programs for residents of the Baltimore metropolitan area including substance abuse treatment and day care for homeless children. Offers a two week training program and job placement. Adult volunteers welcome.,ecsm@ecsm.org,,,,"Episcopal Community Services of Maryland, Inc.",,false,http://www.ecsm.org
138275,138275,,,,"Provides free counseling, pregnancy testing and referral to services to women with a crisis pregnancy.",,,,,Pregnancy Center North,,false,
138760,138760,,kmcquire@mdausa.org,,"Provides services for persons diagnosed with any of the 43 neuromuscular diseases covered.  Services include diagnosis, follow-up care, assistance with wheel chairs, support groups, summer youth camp, and research grants.",kmcquire@mdausa.org,,,,"Muscular Dystrophy Association, Maryland/South DE",,false,http://www.mdausa.org
138330,138330,,davec@richcroft.com,,Provides supervised residential services for developmentally disabled adults.,davec@richcroft.com,,,,"Richcroft, Inc.",,false,http://www.richcroft.com
138019,138019,,,,Provides psychiatric and psychological treatment for residents of the Harford-Belair Roads area.,,,,,"Harford Belair Community Mental Health Center, Inc.",,false,http://www.harfordbelair.org
